Day of Week,Stop ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,
Weekday,785820,16th St & Filmore St. (Inbound),2,0,2,24,0,37.402603,-79.148992
Weekday,785822,16th St. & Taylor St. (Inbound),2,1,2,22,0,37.403949,-79.146593
Weekday,785823,Albert Lankford Dr. & Odd fellows Rd. (Outbound),0,2,2,24,0,37.385452,-79.165301
Weekday,785836,Bedford Ave. (Eastbound Corner Of Fauquier St.),1,0,2,34,0,37.430288,-79.158345
Weekday,785840,Bedford Ave. (Inbound Corner Of Dinwiddie St.),1,0,2,35,0,37.429328,-79.155818
Weekday,785843,Bedford Ave. (Westbound Corner Of Cork St.),1,1,2,46,0,37.433145,-79.163868
Weekday,785846,Bedford Ave. (Westbound Corner Of Hawes St.),0,2,2,46,0,37.432150,-79.162145
Weekday,785871,Boonsboro Rd. (Westbound Corner Of Old Boonsboro Rd.),0,2,2,33,1,37.445287,-79.213732
Weekday,785875,Bradley Dr. (Westbound N.B. Handy Stop),0,2,2,22,0,37.375504,-79.156248
Weekday,785887,Cabell St. (Corner Of G St.),1,1,2,57,0,37.424774,-79.147858
Weekday,785894,Campbell Ave. (Eastbound Corner Of Fourteenth St.),1,1,2,88,0,37.399987,-79.155084
Weekday,785900,Campbell Ave. (Eastbound Corner Of School Ln.),1,2,2,73,0,37.382135,-79.138651
Weekday,785908,Campbell Ave. (Westbound Corner Of Easley St.),2,1,2,57,0,37.389847,-79.146703
Weekday,785922,Candlers Mt. Rd. (Southbound Parking Lot Of Trbc),0,1,2,101,0,37.362139,-79.171636
Weekday,785940,Chambers St. (Northbound Corner Of 5th St.),0,2,2,38,0,37.410387,-79.159824
Weekday,785944,Chambers St. (Southbound Across From 1St St.),1,0,2,23,0,37.414474,-79.161275
Weekday,785957,Clay St. (Southbound Corner Of Ninth St.),1,1,2,63,0,37.413430,-79.145213
Weekday,785966,Commerce St. (Westbound Corner Of 10th St.),1,1,2,52,1,37.414399,-79.140427
Weekday,785968,Commerce St. (Westbound Craddock Terry Parking Lot),1,2,2,53,0,37.411091,-79.138279
Weekday,785970,D St. (Northbound Corner Of Cabell St.),1,1,2,58,1,37.422549,-79.146350
Weekday,785975,Eighth St. (Inbound Corner Of Jackson St.),1,1,2,58,0,37.412206,-79.149376
Weekday,785976,Eighth St. (Westbound Corner Of Federal St.),2,0,2,58,0,37.412747,-79.148398
Weekday,785982,Eighth Street (Eastbound Corner Of Jackson St.),1,2,2,73,0,37.412065,-79.149463
Weekday,785989,Eldon St. (Westbound Corner Of Memorial Ave In Front Of West Lynchburg Baptist Church),1,2,2,33,0,37.396879,-79.171207
Weekday,786003,Federal St. (Westbound Corner Of 1St St. Across From True Holiness Church Of The Lord Jesus Christ),1,1,2,64,0,37.418655,-79.153826
Weekday,786010,Fifth St. (Westbound Corner Of Clay St.),1,1,2,67,0,37.416697,-79.147922
Weekday,786027,Florida Ave. (Southbound Corner Of Elmhurst St.),1,1,2,37,0,37.390923,-79.133179
Weekday,786037,Fort Ave. (Eastbound Corner Of Belfast St.),1,1,2,14,0,37.374610,-79.188441
Weekday,786041,Fort Ave. (Eastbound Spring Hill Cemetary Lancaster St.),1,1,2,112,0,37.397536,-79.164467
Weekday,786050,Fort Ave. (Northbound Chesnut Hill United Methodist Church),1,2,2,129,0,37.382461,-79.180412
Weekday,786051,Fort Ave. (Northbound Englewood St.),1,2,2,115,0,37.392820,-79.169446
Weekday,786053,Fort Ave. (Northbound Liggates Rd.),1,1,2,130,0,37.386426,-79.176029
Weekday,786054,Fort Ave. (Northbound Novell St.),1,1,2,129,0,37.389190,-79.173270
Weekday,786060,Fort Ave. (Westbound Across From Spring Hill City Cemetary),1,1,2,185,0,37.397714,-79.164469
Weekday,786067,Fort Ave. (Westbound Johnson Rd.),2,1,2,228,0,37.382330,-79.180732
Weekday,786071,Fort Ave. (Westbound Toledo Ave.),1,1,2,227,0,37.379950,-79.182821
Weekday,786080,Grace St. (Northbound Ivy St.),1,1,2,21,0,37.404609,-79.143556
Weekday,786081,Grace St. (Southbound Corner Of 17Th St.),1,1,2,45,0,37.405054,-79.143657
Weekday,786086,Grace. St. (Westbound Corner Of Locust St.),1,1,2,19,0,37.403394,-79.141900
Weekday,786104,Hillcrest Ave. (Eastbound Mid Block Between Patrick St. And Smythe St.),1,1,2,19,0,37.413304,-79.164458
Weekday,786110,Lakeside Dr. (Eastbound Across From Whitehall Rd.),2,1,2,46,0,37.397731,-79.219613
Weekday,786135,Langhorne Ln. (Eastbound Corner Of Wingfield Ave.),1,0,2,18,0,37.396448,-79.177223
Weekday,786137,Langhorne Ln. (Westbound Across From Wingfield Ave.),0,2,2,32,0,37.396559,-79.176798
Weekday,786152,Langhorne Rd. (Westbound Corner Of 3Rd St.),1,1,2,101,0,37.409030,-79.165405
Weekday,786153,Langhorne Rd. (Westbound Corner Of Clifton St.),1,1,2,95,0,37.413764,-79.179746
Weekday,786156,Langhorne Rd. (Westbound Law Offices Across From Jewish Synagogue),1,1,2,92,0,37.413616,-79.184493
Weekday,786171,Lower Plaza (Lynchburg Health Department),1,1,2,12,0,37.404733,-79.173270
Weekday,786173,Main St. (Corner Of Pearl St.),2,1,2,111,3,37.409636,-79.137567
Weekday,786181,Main St. (Westbound Corner Of Pine St.),1,0,2,44,0,37.406965,-79.135181
Weekday,786203,Murrell Rd. (Westbound Corner Of Carrington Rd. ),1,1,2,44,0,37.408459,-79.170083
Weekday,786209,Oakley Ave. (Westbound Corner Of Norma St.),2,1,2,53,0,37.398821,-79.171092
Weekday,786214,Odd Fellows Rd. (Eastbound Us Post Office Stop Right Before Getting Onto Mayflower Dr.),0,1,2,23,0,37.381387,-79.160798
Weekday,786221,Old Forest Rd. (Northbound Corner Of Hollywood Dr.),1,1,2,51,0,37.405329,-79.220278
Weekday,786228,Old Forest Rd. (Outbound Corner Of Devonshire Rd.),0,2,2,81,0,37.414022,-79.210982
Weekday,786241,Old Forest Rd. (Westbound Corner Of Wiggington Rd.),1,2,2,85,0,37.406005,-79.220061
Weekday,786243,Old Forest Rd. (Westbound In Front Of Mcdonalds),1,1,2,82,0,37.414582,-79.208821
Weekday,786244,Old Forest Rd. (Westbound Intersection Of Link Rd.),0,2,2,82,0,37.414889,-79.207037
Weekday,786278,Pawnee Dr. (Westbound) Corner Of Sanhill Dr.),0,1,2,29,0,37.379588,-79.198745
Weekday,786279,Phelps Rd. (Corner Of South Amherst Highway Us29),0,2,2,11,0,37.431323,-79.123252
Weekday,786287,River Ridge Mall (Southbound From Red Lobster),1,2,2,109,0,37.365886,-79.174775
Weekday,786308,Rivermont Ave. (Outbound Corner Of Irvington St.),0,2,2,47,0,37.434982,-79.161333
Weekday,786309,Rivermont Ave. (Outbound Corner Of Library St.),1,1,2,54,0,37.422294,-79.149995
Weekday,786317,Rivermont Ave. (Westbound Corner Of Columbia Ave.),0,1,2,46,0,37.436984,-79.166124
Weekday,786318,Rivermont Ave. (Westbound Corner Of Easton Ave.),1,1,2,51,0,37.432513,-79.156800
Weekday,786323,Rivermont Ave. (Westbound Corner Of Lee Cir.),0,1,2,76,0,37.439621,-79.186148
Weekday,786324,Rivermont Ave. (Westbound Corner Of Oakwood Pl.),1,2,2,74,0,37.439364,-79.189487
Weekday,786326,Rivermont Ave. (Westbound Corner Of Victoria Ave. Across From J St.),0,1,2,53,0,37.425435,-79.152831
Weekday,786335,Rivermont Avenue (Eastbound Across From Riverside Park),1,1,2,30,0,37.436338,-79.164224
Weekday,786338,Rivermont Avenue (Eastbound Corner Of Loudon Street),2,0,2,31,0,37.434960,-79.161714
Weekday,786346,Seminole Dr. (Outbound First Stop Off South Amherst Hiwy Us29),0,1,2,10,0,37.438893,-79.120403
Weekday,786352,South Amherst Highway Us29 (Northbound Corner Of Arbor Court In Front Of Mcdonalds),1,2,2,10,0,37.435132,-79.122436
Weekday,786374,Tate Springs Rd. (Eastbound First Stop After Getting Off Of Langhorne Rd.),2,1,2,17,0,37.413579,-79.174161
Weekday,786380,Tate Springs Rd. (Southbound Across St. From Landover Pl.),1,1,2,39,0,37.412712,-79.176684
Weekday,786395,Timberlake Rd. (Eastbound Timber Ridge Apartments Second Stop),1,1,2,11,0,37.357764,-79.218163
Weekday,786400,Timberlake Rd. (Westbound Corner Of Wood Rd.),0,2,2,21,0,37.347433,-79.232871
Weekday,786404,Timberlake Road And Greenview Drive (Westbound) Lynchburg Credit Union,1,1,2,21,0,37.344059,-79.234999
Weekday,786406,Timberlake Road And Jordan Drive (Westbound),0,1,2,20,0,37.334053,-79.242715
Weekday,786427,Ves Rd. (Southbound Corner Of Westminster Nursing Home),1,1,2,11,0,37.450494,-79.190094
Weekday,786429,Wadsworth St. (Eastbound Across From Marsh St.),1,1,2,59,0,37.400910,-79.162091
Weekday,786431,Wadsworth St. (Westbound Corner Of Glenwood St.),1,1,2,63,0,37.401624,-79.163533
Weekday,786446,Wards Rd. (Northbound Hilton Garden Inn),1,1,2,22,0,37.345352,-79.187861
Weekday,786473,Yorktown Ave. (Langview Apartments Second Stop),1,1,2,41,0,37.410540,-79.174541
Weekday,788279,Sussex St. (Southbound Corner Of Mccausland St. Across From Oakridge Blvd.),1,1,2,32,0,37.391480,-79.181153
Weekday,788289,Fort Ave. (Westbound Across From Moseley Dr.),0,1,2,33,0,37.374640,-79.188801
Weekday,795567,Old Wright Shop Rd. (Outbound Across From Seminold Dr.),2,1,2,7,0,37.430617,-79.101384
Weekday,2331076,Amelon Rd. (INBOUND in front of Sheetz),1,1,2,4,0,37.466409,-79.117412
Weekday,2331082,Dixie Airport Rd. (INBOUND corner of Galts Mill Rd.),1,1,2,5,0,37.443124,-79.089174
Weekday,2501911,Jackson Street and Garland Street,1,1,2,67,0,37.418650,-79.155372
Weekday,3463384,Campbell Ave and Otey St West,1,1,2,87,0,37.393241,-79.148888
Weekday,3463387,Buchanan and 11th St,1,2,2,51,0,37.405899,-79.154706
Weekday,3878401,OLD FOREST RD/ACROSS FROM KW,1,1,2,87,0,37.407820,-79.187730
Weekday,3880727,PERRYMONT AVE ACROSS FROM PE,1,1,2,31,0,37.390200,-79.187320
Weekday,3880728,PERRYMONT AVE & THOMAS RD (O,0,1,2,30,0,37.392010,-79.188740
Weekday,4147498,TIMBERLAKE RD/ IN FRONT OF L,2,0,2,7,0,37.347260,-79.232410
Weekday,4148394,LANGHORNE RD & KINGSTON AVE,2,1,2,101,0,37.406070,-79.160690
Weekday,4223972,RIVERMONT AVE & COLUMBIA AVE,2,0,2,28,0,37.436890,-79.165250
Weekday,785814,15Th St. & Pierce St. (Inbound),1,0,1,24,0,37.402883,-79.150670
Weekday,785821,16th St. & Monroe St. (Inbound),0,0,1,21,0,37.404477,-79.145337
Weekday,785824,Albert Lankford Dr. (Genworth Inbound),1,0,1,9,0,37.387585,-79.162639
Weekday,785832,Atherholt Rd. (Westbound New Surgery Center),0,1,1,56,0,37.408498,-79.177082
Weekday,785834,Bedford Ave. (Eastbound 7Eleven),1,1,1,22,0,37.434794,-79.167574
Weekday,785844,Bedford Ave. (Westbound Corner Of Dinwiddie St.),0,1,1,51,0,37.429716,-79.156471
Weekday,785854,Boonsboro Rd. (Eastbound Boonsboro Village),1,0,1,15,0,37.445301,-79.214059
Weekday,785867,Boonsboro Rd. (Westbound Boonsboro Hardware Store Stop),0,1,1,32,0,37.447490,-79.217674
Weekday,785870,Boonsboro Rd. (Westbound Corner Of Greenway Court),0,1,1,34,0,37.444741,-79.206360
Weekday,785881,Buchanan and 12th St,0,1,1,77,0,37.404911,-79.153894
Weekday,785883,Buchanon St. (Westbound 14Th St. Next To Peaceful Baptist Church),0,0,1,24,0,37.403082,-79.152249
Weekday,785892,Campbell Ave. (Eastbound Corner Of Edmunds St.),0,1,1,87,0,37.394153,-79.149678
Weekday,785901,Campbell Ave. (Eastbound Corner Of South Durham St.),0,0,1,73,0,37.381553,-79.136871
Weekday,785912,Campbell Ave. (Westbound Corner Of King St.),1,0,1,45,0,37.382689,-79.140141
Weekday,785915,Campbell Ave. (Westbound Corner Of Texas Ave.),1,0,1,45,0,37.382270,-79.138505
Weekday,785917,Campbell Ave. (Westbound First Stop After Going Over Lynchburg Expressway Going Toward Twelfth St.),1,1,1,62,0,37.399656,-79.154582
Weekday,785919,Candler"s Mt. Rd. (Southbound Beginning Of Trbc Parking Lot),0,1,1,103,0,37.363571,-79.171497
Weekday,785925,Candlers Station Shopping Center (Dollar Movie Theater),0,1,1,99,0,37.358949,-79.169626
Weekday,785928,Caroline St. (Eastbound Corner Of York St.),0,0,1,19,0,37.413906,-79.163439
Weekday,785939,Chambers St. (Northbound Corner Of 2nd St.),1,1,1,38,0,37.412664,-79.161319
Weekday,785964,Commerce St. (Eastbound Corner Of 13th St.),1,1,1,43,1,37.411827,-79.138322
Weekday,785971,D St. (Northbound Right Off Of Rivermont At The Beginning Of The Bridge),0,1,1,56,0,37.421411,-79.148425
Weekday,785977,Eighth St. (Westbound Corner Of Madison St.),0,1,1,25,0,37.413746,-79.146609
Weekday,785979,Eighth St. (Westbound Corner Of Polk St.),1,0,1,59,0,37.411524,-79.150590
Weekday,785980,Eighth St. (Westbound Corner Of Taylor St.),0,0,1,59,0,37.410508,-79.152408
Weekday,785983,Eighth Street (Eastbound Corner Of Monroe St.),0,0,1,75,0,37.411023,-79.151329
Weekday,785984,Eighth Street (Eastbound Corner Of Polk St.),0,0,1,75,0,37.411555,-79.150402
Weekday,785985,Eighth Street (Eastbound Corner Of Taylor St.),0,1,1,75,0,37.410523,-79.152229
Weekday,785987,Eighth Street (Outbound Corner Of Wise St.),0,0,1,75,0,37.410008,-79.153161
Weekday,785988,Eldon St. (Southbound Corner Of Memorial Ave. Across Street From West Lynchburg Baptist Church),1,1,1,18,0,37.396725,-79.171175
Weekday,786009,Fifth St. (Westbound Corner Of Church St.),0,1,1,67,0,37.417539,-79.146487
Weekday,786011,Fifth St. (Westbound Corner Of Fillmore St.),0,0,1,53,0,37.411602,-79.157037
Weekday,786017,Fillmore St. (Eastbound Corner Of 15th St.),1,0,1,24,0,37.403270,-79.149702
Weekday,786018,Fillmore St. (Southbound Corner Of 16th St.),1,1,1,46,0,37.402600,-79.149228
Weekday,786020,Florida Ave. (Northbound Across From Gilmore Circle),0,1,1,66,0,37.389085,-79.132285
Weekday,786023,Florida Ave. (Northbound Corner Of Poplar St.),1,1,1,43,0,37.402442,-79.136861
Weekday,786024,Florida Ave. (Northbound Corner Of Winston Ridge Rd.),1,0,1,66,0,37.387262,-79.131245
Weekday,786028,Florida Ave. (Southbound Corner Of Gilmore Circle),1,0,1,40,0,37.389271,-79.132463
Weekday,786039,Fort Ave. (Eastbound Corner Of John Lynch Pl.),1,0,1,11,0,37.372292,-79.194123
Weekday,786044,Fort Ave. (Northbound Across From Fire And Rescue Station #3),1,0,1,130,0,37.381335,-79.181396
Weekday,786045,Fort Ave. (Northbound Addison St.),0,1,1,130,0,37.387635,-79.174796
Weekday,786072,Fort Ave. (Westbound Tolley"s" Ln.),0,1,1,229,0,37.380894,-79.181999
Weekday,786074,Fort Hill (Westbound Marathon Gas Station Right Past Fort Hill Shopping Center),0,1,1,27,0,37.371127,-79.195975
Weekday,786077,Grace St. (Eastbound Across Street From Maple St.),0,1,1,43,0,37.402142,-79.138497
Weekday,786101,HILL ST & LANGHORNE RD (INBO,1,1,1,63,0,37.413600,-79.185970
Weekday,786102,Hill St. (Southbound Corner Of Langhorne Rd.),0,1,1,92,0,37.413177,-79.187677
Weekday,786105,Hillcrest Ave. (Westbound Corner Of Page St.),0,0,1,40,0,37.412150,-79.166352
Weekday,786108,Lakeside Dr. (Eastbound Across From Little Dickens Bookstore),1,0,1,46,0,37.399100,-79.210324
Weekday,786117,Lakeside Dr. (Eastbound Moose Lodge),1,0,1,46,0,37.398561,-79.215524
Weekday,786120,Lakeside Dr. (Outbound Corner Of Whitehall Rd.),0,1,1,43,0,37.397823,-79.219984
Weekday,786122,Lakeside Dr. (Westbound Corner Of Countryplace Ln.),0,1,1,43,0,37.398694,-79.215551
Weekday,786123,Lakeside Dr. (Westbound Corner Of Demott St.),0,1,1,49,0,37.401804,-79.189746
Weekday,786128,Lakeside Dr. (Westbound Veteren"s Affairs),0,1,1,49,0,37.401468,-79.200595
Weekday,786132,Lakeview Dr. (Westbound In Front Of La Caretta),1,0,1,10,0,37.441447,-79.118256
Weekday,786133,Langhorne Ln. (Eastbound Corner Of Eldon St.),0,1,1,18,0,37.397231,-79.172145
Weekday,786138,Langhorne Ln. (Westbound First Stop After Turning Off Eldon St.),0,0,1,33,0,37.397293,-79.172298
Weekday,786139,Langhorne Rd. (Eastbound Across From Clifton St.),1,1,1,68,0,37.413613,-79.179803
Weekday,786148,Langhorne Rd. (Eastbound Right Before Cvs),0,0,1,71,0,37.412099,-79.171978
Weekday,786158,Langhorne Rd. (WestboundCorner Of Miller Dr.),1,1,1,102,0,37.408374,-79.164310
Weekday,786169,Long Meadows Dr. (Southbound Before Intersection With Fort Ave.),1,0,1,25,0,37.370811,-79.197249
Weekday,786178,Main St. (Eastbound Corner Of Pine St.),1,0,1,17,0,37.406781,-79.135185
Weekday,786182,Main St. (Westbound Corner Of Ruby St.),0,0,1,43,0,37.406008,-79.134350
Weekday,786191,Mayflower Dr. (Southbound Parker Integrated Selling Systems Right Before Crossing Railroad Track Going Towards Candlers Mt. Rd.),0,1,1,21,0,37.372314,-79.164039
Weekday,786199,Mid Plaza (Centra Lynchburg Family Medicine),0,1,1,11,0,37.405236,-79.171148
Weekday,786201,Murrel Rd. (Eastbound Entrance To Ec Glass High Parking Lot),0,0,1,14,0,37.409403,-79.168540
Weekday,786202,Murrell Rd. (Westbound Apartments Right Off Of Langhorne Rd.),1,0,1,43,0,37.409502,-79.168645
Weekday,786210,Oakley Ave. (Westbound Corner Of Richmond St.),1,1,1,53,0,37.400322,-79.173368
Weekday,786217,Old Forest Rd. (Northbound Across From Devonshire Rd.),1,0,1,49,0,37.413984,-79.210779
Weekday,786218,Old Forest Rd. (Northbound Across From Oak Hill Ave.),1,0,1,52,0,37.410679,-79.195501
Weekday,786224,Old Forest Rd. (Northbound Corner Of West St.),1,0,1,49,0,37.415522,-79.204837
Weekday,786226,Old Forest Rd. (Northbound In Front Of Dairy Queen),1,0,1,49,0,37.414465,-79.208310
Weekday,786240,Old Forest Rd. (Westbound Corner Of Richeson Dr.),0,1,1,84,0,37.404125,-79.221179
Weekday,786245,Old Forest Rd. (Westbound Sterling Park Apartments,0,1,1,86,0,37.408107,-79.217056
Weekday,786252,Page St. (Eastbound Corner Of Hillcrest Ave.),0,0,1,19,1,37.411917,-79.166689
Weekday,786253,Page St. (Northbound Corner Of Atherholt Rd.),0,1,1,39,0,37.413341,-79.169678
Weekday,786254,Page St. (Northbound Corner Of Tate Springs Rd.),0,1,1,38,0,37.414456,-79.171339
Weekday,786255,Page St. (Westbound Past Atherholt Rd. Toward Lynchburg General Main Campus),0,1,1,38,0,37.413755,-79.170577
Weekday,786277,Pawnee Dr. (Westbound) Across From Sandusky Dr._Where The Two Roads Split),0,0,1,30,0,37.379672,-79.196713
Weekday,786283,Poplar St. (Westbound Corner Of Florida Ave.),1,1,1,17,0,37.402511,-79.136638
Weekday,786285,River James Drive (Lowes Madison Heights),1,0,1,8,0,37.435396,-79.123824
Weekday,786286,River Ridge Mall (Exit Onto Candlers Mt. Rd. Past Red Lobster),0,0,1,110,0,37.366525,-79.174229
Weekday,786290,Rivermont Ave. (Eastbound Across From Library St.),0,0,1,81,0,37.422250,-79.150289
Weekday,786291,Rivermont Ave. (Eastbound Across From Ves Rd.),0,0,1,31,0,37.439248,-79.190340
Weekday,786307,Rivermont Ave. (Inbound Corner Of Bedford Ave.),0,0,1,28,0,37.435601,-79.168595
Weekday,786320,Rivermont Ave. (Westbound Corner Of Huron Ave.),1,0,1,49,0,37.434493,-79.160435
Weekday,786321,Rivermont Ave. (Westbound Corner Of Jones St.),0,1,1,54,0,37.423370,-79.151375
Weekday,786329,Rivermont Ave. (Westbound Entrance Of Riverside Park),0,0,1,47,0,37.436906,-79.165061
Weekday,786345,Seminole Dr. (Eastbound Corner Of Branch Dr.),0,0,1,10,0,37.437288,-79.118621
Weekday,786348,Seminole Dr. (Westbound Willow Branch Apartments),1,0,1,8,0,37.439070,-79.120420
Weekday,786353,South Amherst Highway Us29 (Northbound In Front Of Citgo),0,1,1,10,0,37.460581,-79.119263
Weekday,786360,South Amherst Highway Us29 (Southbound Corner Of Merry Acres Dr.),1,0,1,9,0,37.428954,-79.125378
Weekday,786362,South Amherst Highway Us29 (Southbound First Stop Past Dairy Queen),1,0,1,9,0,37.434688,-79.122464
Weekday,786367,Stadium Rd. (Westbound Across From Econo Lodge),0,0,1,26,0,37.394038,-79.159123
Weekday,786371,Sussex St. (Northbound Midblock Between Biltmore Ave And Oakridge Blvd.),1,0,1,15,0,37.389171,-79.181210
Weekday,786375,Tate Springs Rd. (Eastbound Midblock Between Langhorne And Thomson Dr.),1,0,1,18,0,37.413795,-79.173076
Weekday,786378,Tate Springs Rd. (Northbound Opposite Side Of The Road From Holy Cross School),0,0,1,16,0,37.412252,-79.177014
Weekday,786388,Thomas Rd. (Westbound First Stop Past Westchester Dr.),0,1,1,30,0,37.391699,-79.190848
Weekday,786391,Timberlake Rd. (Eastbound Corner Of Misty Mountain Rd.),1,0,1,11,0,37.360469,-79.212381
Weekday,786394,Timberlake Rd. (Eastbound Timber Ridge Apartments First Stop),1,0,1,10,0,37.356757,-79.219525
Weekday,786399,Timberlake Rd. (Westbound Corner Of Middleview St.),0,0,1,27,0,37.361945,-79.210526
Weekday,786402,Timberlake Rd. (Westbound In Front Of Dairy Queen),0,1,1,23,0,37.349451,-79.231031
Weekday,786403,Timberlake Road And Dav Store (Eastbound),0,1,1,6,0,37.343460,-79.234983
Weekday,786405,Timberlake Road And Jordan Drive (Eastbound),0,0,1,5,0,37.333838,-79.242490
Weekday,786407,Timberlake Road And Silverspring Road (Westbound),0,1,1,21,0,37.338100,-79.239490
Weekday,786408,Timberlake Road And Silversprings Drive (Eastbound),0,0,1,6,0,37.338220,-79.238984
Weekday,786415,Twelfth St. (Outbound Across From Polk St.),0,1,1,69,0,37.408123,-79.147591
Weekday,786430,Wadsworth St. (Eastbound Corner Of Glenwood St.),0,1,1,58,0,37.401622,-79.163767
Weekday,786432,Wadsworth St. (Westbound Corner Of Marsh St.),1,1,1,62,0,37.400973,-79.161965
Weekday,786470,Woodys Lake Rd. (Eastbound In Front Of Citgo),0,0,1,10,0,37.460911,-79.118526
Weekday,788298,Long Meadows Dr. (Westbound Across From Pawtucket Dr.),1,0,1,12,0,37.377558,-79.200951
Weekday,788299,Pawnee Dr. (Eastbound Across From Sanhill Dr.),1,0,1,12,0,37.379457,-79.198903
Weekday,788301,Sandusky Dr. (Inbound Corner Of Kanawha Rd.),1,0,1,13,0,37.380511,-79.194702
Weekday,795563,Amelon Rd. (Eastbound Corner Of Dixie Airport Rd.),0,0,1,4,0,37.460681,-79.086777
Weekday,2331080,Dixie Airport Rd. (INBOUND corner of Liggon Rd.),1,1,1,5,0,37.453678,-79.085086
Weekday,2331084,Wright Shop Rd. (INBOUND Tyree Circle),0,0,1,6,0,37.438034,-79.092892
Weekday,2331085,Wright Shop Rd. (INBOUND Corner of Reichard Dr.),1,0,1,6,0,37.434009,-79.096770
Weekday,2505492,Commerce St./7th St.,0,1,1,35,0,37.417137,-79.143095
Weekday,2505553,Mayflower Dr./John Capron INBOUND,0,1,1,6,0,37.370723,-79.165258
Weekday,2505555,Bradley Dr. Pepsi Center Stop Eastbound,1,0,1,7,0,37.375647,-79.159413
Weekday,2505556,Bradley Dr. GLTC Operations Headquarters INBOUND,1,1,1,7,0,37.375920,-79.155318
Weekday,2505557,Odd Fellows Rd./Perkins St. INBOUND,1,0,1,8,0,37.378743,-79.154214
Weekday,2505558,Odd Fellows Rd./Carroll Ave INBOUND,1,0,1,8,0,37.379982,-79.158271
Weekday,2505559,Odd Fellows Rd. Post Office INBOUND,1,0,1,9,0,37.382155,-79.161247
Weekday,2506069,5th/ St. & Clay St. (Outbound),0,1,1,26,0,37.416502,-79.147983
Weekday,3463385,Rivemont and Vista,0,1,1,79,0,37.438802,-79.178632
Weekday,3478115,Timberlake Rd. Just Beyond Burger King (Inbound),0,0,1,6,0,37.335125,-79.241493
Weekday,3878402,OLD FOREST RD/IN FRONT OF KW,1,1,1,52,0,37.407330,-79.187830
Weekday,3878403,HILL ST/ACROSS FROM CLEARBRO,0,1,1,87,0,37.410850,-79.187230
Weekday,3880733,LONG MEADOWS DR & IGLOE DR (,0,1,1,28,0,37.375480,-79.197460
Weekday,4146994,LAKESIDE DR/FOREST HILL CEME,0,1,1,43,0,37.398730,-79.215080
Weekday,4147495,TIMBERLAKE RD/IN FRONT OF U-,0,1,1,27,0,37.358960,-79.216470
Weekday,4147499,TIMBERLAKE RD / IN FRONT OF,0,0,1,8,0,37.349550,-79.229640
Weekday,4147591,GLTC OPERATIONS & MAINTENANC,1,1,1,23,0,37.377410,-79.154290
Weekday,4148399,OLD FOREST RD/LYNCHBURG GYNE,0,1,1,84,0,37.415400,-79.202800
Weekday,785815,16th St. & Wise St. (Outbound),0,0,0,45,0,37.403425,-79.147370
Weekday,785835,Bedford Ave. (Eastbound Corner Of Birch St.),0,0,0,26,0,37.433523,-79.164778
Weekday,785852,Boonsboro Rd. (Eastbound Across From Greenway Court Second Stop),0,0,0,15,0,37.444617,-79.206729
Weekday,785853,Boonsboro Rd. (Eastbound Across From Greenway Court),0,0,0,15,0,37.444457,-79.208043
Weekday,785855,Boonsboro Rd. (Eastbound Corner Of Arrow St.),0,0,0,20,0,37.441082,-79.196235
Weekday,785856,Boonsboro Rd. (Eastbound Corner Of Cantebury Court),0,0,0,14,0,37.446250,-79.215751
Weekday,785857,Boonsboro Rd. (Eastbound Corner Of Clayton Ave.),0,0,0,20,0,37.443044,-79.201762
Weekday,785858,Boonsboro Rd. (Eastbound Corner Of Linden Ave.),0,0,0,20,0,37.442452,-79.200404
Weekday,785859,Boonsboro Rd. (Eastbound Corner Of Link Rd.),0,0,0,20,0,37.439716,-79.193202
Weekday,785860,Boonsboro Rd. (Eastbound Corner Of Mimosa Dr.),0,0,0,15,0,37.444128,-79.211890
Weekday,785861,Boonsboro Rd. (Eastbound Corner Of Parkland Dr.),0,0,0,20,0,37.441312,-79.197759
Weekday,785863,Boonsboro Rd. (Eastbound Starbucks Stop),0,0,0,14,0,37.447114,-79.217286
Weekday,785864,Boonsboro Rd. (Inbound Corner Of Somerset Dr.),0,0,0,20,0,37.441757,-79.198797
Weekday,785868,Boonsboro Rd. (Westbound Corner Of Gorman Dr.),0,0,0,34,0,37.444242,-79.209903
Weekday,785869,Boonsboro Rd. (Westbound Corner Of Greenway Court Second Stop),0,0,0,34,0,37.444608,-79.207898
Weekday,785873,Bradley Dr. (Westbound Corner Of Mayflower Dr.),0,0,0,22,0,37.374746,-79.162034
Weekday,785874,Bradley Dr. (Westbound Corner Of Odd Fellows Rd.,0,0,0,23,0,37.377336,-79.153523
Weekday,785876,Bradley Dr. (Westbound Pepsi Center Stop),0,0,0,22,0,37.375738,-79.159759
Weekday,785880,Buchanon St. (Northbound 13th St.),0,0,0,25,0,37.403881,-79.152961
Weekday,785885,Buena Vista St. (Eastbound Corner Of Main St.),0,0,0,43,0,37.403625,-79.132450
Weekday,785897,Campbell Ave. (Eastbound Corner Of King St.),0,0,0,74,0,37.382499,-79.140086
Weekday,785930,Caroline St. (Westbound Corner Of Stoneridge St.),0,0,0,41,0,37.414559,-79.162465
Weekday,785945,Chambers St. (Southbound Corner Of 5Th St.),0,0,0,23,0,37.410295,-79.159916
