Day of Week,Route,Direction,Stop ID,Stop Seq ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,,,,
Saturday,2,Outbound,786028,26,Florida Ave. (Southbound Corner Of Gilmore Circle),0,0,0,41,0,37.389271,-79.132463
Saturday,2,Outbound,786026,27,Florida Ave. (Southbound Across From Winston Ridge Rd.),0,0,0,41,0,37.386948,-79.131311
Saturday,2,Outbound,786029,28,Florida Ave. (Southbound First Stop Past Bridge Over Tracks),0,0,0,41,0,37.384756,-79.132087
Saturday,2,Outbound,786031,29,Florida Ave. (Southbound In Front Of Food Lion),1,0,1,41,0,37.383503,-79.132457
Saturday,2,Outbound,786030,30,Florida Ave. (Southbound In Front Of Food Lion Closest To Campbell Ave.),1,3,4,39,0,37.381756,-79.132875
Saturday,2,Outbound,785918,31,Campbell Ave. (Westbound In Front Of Burger King),5,1,6,43,0,37.380984,-79.135026
Saturday,2,Outbound,785915,32,Campbell Ave. (Westbound Corner Of Texas Ave.),1,0,1,44,0,37.382270,-79.138505
Saturday,2,Outbound,785912,33,Campbell Ave. (Westbound Corner Of King St.),0,0,1,43,0,37.382689,-79.140141
Saturday,2,Outbound,785909,34,Campbell Ave. (Westbound Corner Of Georgia Ave.),5,1,6,46,0,37.383980,-79.141399
Saturday,2,Outbound,785905,35,Campbell Ave. (Inbound Corner Of Ridge Ave.),1,1,2,47,0,37.385467,-79.141463
Saturday,2,Outbound,785911,36,Campbell Ave. (Westbound Corner Of Idaho Ave.),0,1,1,46,0,37.387119,-79.142925
Saturday,2,Outbound,785910,37,Campbell Ave. (Westbound Corner Of Hughes Ave.),2,0,2,48,0,37.388493,-79.144861
Saturday,2,Outbound,785908,38,Campbell Ave. (Westbound Corner Of Easley St.),4,0,4,51,0,37.389847,-79.146703
Saturday,2,Outbound,785913,39,Campbell Ave. (Westbound Corner Of Mosby Ave.),1,0,1,52,0,37.391649,-79.147458
Saturday,2,Outbound,785914,40,Campbell Ave. (Westbound Corner Of Otey St.),1,1,1,52,0,37.392898,-79.148327
Saturday,2,Outbound,785907,41,Campbell Ave. (Westbound Corner Of Dewitt St.),0,0,0,52,0,37.395321,-79.150605
Saturday,2,Outbound,785917,42,Campbell Ave. (Westbound First Stop After Going Over Lynchburg Expressway Going Toward Twelfth St.),0,0,0,52,0,37.399656,-79.154582
Saturday,2,Outbound,785906,43,Campbell Ave. (Westbound Across From Thirteenth St.),1,0,1,52,0,37.401696,-79.156508
Saturday,2,Outbound,785916,44,Campbell Ave. (Westbound Corner Of Twelfth St.),1,2,3,44,0,37.403100,-79.158041
Saturday,2,Outbound,785882,45,Buchanon St. (Telephone Pole In Front Of Storage Facility),0,1,1,10,0,37.405919,-79.154946
Saturday,3A,Outbound,785809,1,Kemper Street Transfer Center,30,27,57,37,1,37.408105,-79.157322
Saturday,3B,Outbound,785809,1,Kemper Street Transfer Center,21,20,41,27,2,37.408105,-79.157322
Saturday,3A,Outbound,785882,2,Buchanon St. (Telephone Pole In Front Of Storage Facility),1,1,2,59,0,37.405919,-79.154946
Saturday,3B,Outbound,786265,2,Park Ave. (Outbound Corner Of Pierce St.),1,1,2,44,0,37.407252,-79.154834
Saturday,3A,Outbound,786411,3,Twelfth St. (Eastbound Corner Of Floyd St.),1,4,5,57,0,37.406336,-79.150814
Saturday,3B,Outbound,786264,3,Park Ave. (Northbound Corner Of Floyd St.),0,2,3,43,0,37.408991,-79.153702
Saturday,3A,Outbound,786413,4,Twelfth St. (Eastbound Corner Of Taylor St.),0,1,2,57,0,37.407311,-79.149054
Saturday,3B,Outbound,785987,4,Eighth Street (Outbound Corner Of Wise St.),0,0,1,42,0,37.410008,-79.153161
Saturday,3A,Outbound,786415,5,Twelfth St. (Outbound Across From Polk St.),0,1,1,56,0,37.408123,-79.147591
Saturday,3B,Outbound,785985,5,Eighth Street (Eastbound Corner Of Taylor St.),0,2,2,41,0,37.410523,-79.152229
Saturday,3A,Outbound,786412,6,Twelfth St. (Eastbound Corner Of Grace St.),1,5,6,52,0,37.410499,-79.143287
Saturday,3B,Outbound,785983,6,Eighth Street (Eastbound Corner Of Monroe St.),0,0,0,41,0,37.411023,-79.151329
Saturday,3A,Outbound,786410,7,Twelfth St. (Eastbound Corner Of Church St.),1,5,5,47,0,37.411594,-79.141431
Saturday,3B,Outbound,785984,7,Eighth Street (Eastbound Corner Of Polk St.),0,0,1,41,0,37.411555,-79.150402
Saturday,3A,Outbound,2505493,8,Downtown YMCA/Lighthouse Stop,0,1,1,45,0,37.410102,-79.139573
Saturday,3B,Outbound,785982,8,Eighth Street (Eastbound Corner Of Jackson St.),0,1,1,40,0,37.412065,-79.149463
Saturday,3A,Outbound,786173,9,Main St. (Corner Of Pearl St.),1,0,1,46,0,37.409636,-79.137567
Saturday,3B,Outbound,785981,9,Eighth Street (Eastbound Corner Of Harrison St.),1,2,3,40,0,37.413244,-79.147277
Saturday,3A,Outbound,786183,10,Main St. (Westbound Corner Of Washington St.),0,0,1,46,0,37.410470,-79.138284
Saturday,3B,Outbound,785986,10,Eighth Street (Outbound Corner Of Clay St.),0,3,4,37,0,37.414037,-79.145864
Saturday,3A,Outbound,786179,11,Main St. (Intersection Of 11Th St.),2,1,3,47,0,37.413529,-79.141033
Saturday,3B,Outbound,785957,11,Clay St. (Southbound Corner Of Ninth St.),0,1,1,36,0,37.413430,-79.145213
Saturday,3A,Outbound,2505491,12,Bank of the James,1,2,2,47,0,37.415565,-79.142795
Saturday,3B,Outbound,785956,12,Clay St. (Southbound Corner Of Eleventh St.),0,1,1,36,0,37.411789,-79.143719
Saturday,3A,Outbound,786174,13,7th St. & Main St.,3,2,5,48,0,37.417066,-79.144170
Saturday,3B,Outbound,786410,13,Twelfth St. (Eastbound Corner Of Church St.),3,6,9,33,0,37.411594,-79.141431
Saturday,3A,Outbound,785971,14,D St. (Northbound Right Off Of Rivermont At The Beginning Of The Bridge),0,0,0,48,0,37.421411,-79.148425
Saturday,3B,Outbound,786327,14,Rivermont Ave. (Westbound Corner Of Victoria Ave.),1,1,2,33,0,37.421498,-79.148986
Saturday,3A,Outbound,785970,15,D St. (Northbound Corner Of Cabell St.),1,1,2,48,0,37.422549,-79.146350
Saturday,3B,Outbound,786309,15,Rivermont Ave. (Outbound Corner Of Library St.),0,0,1,33,0,37.422294,-79.149995
Saturday,3A,Outbound,785887,16,Cabell St. (Corner Of G St.),0,0,0,48,0,37.424774,-79.147858
Saturday,3B,Outbound,786321,16,Rivermont Ave. (Westbound Corner Of Jones St.),0,0,0,33,0,37.423370,-79.151375
Saturday,3A,Outbound,785888,17,Cabell St. (Corner Of I St. Community Garden Stop),1,0,1,48,0,37.426674,-79.149081
Saturday,3B,Outbound,786326,17,Rivermont Ave. (Westbound Corner Of Victoria Ave. Across From J St.),1,2,3,32,0,37.425435,-79.152831
